,loss_train
1269,0.9723829627037048
1270,0.8261811137199402
1271,0.8755996227264404
1272,0.753661036491394
1273,0.6366803646087646
1274,0.7607501149177551
1275,0.7631483674049377
1276,0.7342787384986877
1277,0.8203634023666382
1278,0.8670288920402527
1279,0.9909989833831787
1280,0.796434760093689
1281,0.7208181619644165
1282,0.8794443011283875
1283,0.782917320728302
1284,0.8963582515716553
1285,0.6933048963546753
1286,0.9049324989318848
1287,0.8272037506103516
1288,0.8139771223068237
1289,0.9037795066833496
1290,0.9463426470756531
1291,0.9295666217803955
1292,0.9948863387107849
1293,0.7939878702163696
1294,0.7428390979766846
1295,1.0165109634399414
1296,1.0784159898757935
1297,1.0428539514541626
1298,0.9001774787902832
1299,0.9240430593490601
1300,0.876101553440094
1301,0.7842088937759399
1302,0.7704846262931824
1303,0.9884144067764282
1304,0.9526008367538452
1305,0.799960196018219
1306,1.0606662034988403
1307,0.8015393614768982
1308,0.9669641256332397
1309,0.98899245262146
1310,1.0251563787460327
1311,0.8490293622016907
1312,0.9654669761657715
1313,0.9215261936187744
1314,1.111577033996582
1315,0.887113094329834
1316,1.1432310342788696
1317,0.9590661525726318
1318,0.841684877872467
1319,0.9631919860839844
1320,0.9476928114891052
1321,1.1624464988708496
1322,0.873026430606842
1323,0.9304136037826538
1324,0.6534159779548645
1325,0.9572744965553284
1326,0.8182937502861023
1327,0.9012444019317627
1328,0.9315720200538635
1329,1.0371142625808716
1330,0.9096415042877197
1331,1.0349658727645874
1332,1.0172368288040161
1333,0.9420657157897949
1334,0.6057892441749573
1335,0.9890064001083374
1336,0.8499335646629333
1337,0.9738820791244507
1338,0.8145188689231873
1339,0.8989102244377136
1340,0.8981772065162659
1341,0.8638343811035156
1342,0.9833984971046448
1343,0.8585164546966553
1344,0.8040774464607239
1345,0.7061781883239746
1346,0.8153032660484314
1347,0.876213550567627
1348,0.8044259548187256
1349,0.6697850227355957
1350,0.7886741161346436
1351,0.792570173740387
1352,0.6709495782852173
1353,0.6727801561355591
1354,0.8046450018882751
1355,0.8367669582366943
1356,0.7849377989768982
1357,0.7992188334465027
1358,0.8145122528076172
1359,1.0542701482772827
1360,0.8645640015602112
1361,0.7496469616889954
1362,0.912240743637085
1363,0.7308641076087952
1364,0.9815800189971924
1365,0.7389481067657471
1366,0.6472238898277283
1367,0.7577839493751526
1368,0.8458884954452515
1369,0.950192391872406
1370,0.7721198797225952
1371,0.7748638987541199
1372,0.6916024684906006
1373,0.6170257329940796
1374,0.6793743371963501
1375,0.9969924688339233
1376,0.7889144420623779
1377,0.617331326007843
1378,0.7809333801269531
1379,0.6278691291809082
1380,0.9905194044113159
1381,0.8908655047416687
1382,0.7440127730369568
1383,0.8221173286437988
1384,1.218177318572998
1385,1.0360324382781982
1386,0.7435966730117798
1387,0.6291937232017517
1388,1.0110260248184204
1389,0.7260618805885315
1390,0.7511354684829712
1391,0.8104679584503174
1392,0.7191054821014404
1393,0.7249049544334412
1394,0.9252461194992065
1395,0.5683928728103638
1396,0.8197312951087952
1397,0.6522036194801331
1398,0.8904216885566711
1399,0.773210883140564
1400,0.8206643462181091
1401,0.859616756439209
1402,0.7956341505050659
1403,0.8834376335144043
1404,0.8395693302154541
1405,0.841937243938446
1406,0.7288693189620972
1407,0.807456374168396
1408,0.8936668634414673
1409,0.8589557409286499
1410,0.9091416001319885
1411,1.0232797861099243
1412,0.775061845779419
1413,1.1020443439483643
1414,0.9772645831108093
1415,0.6563363671302795
1416,0.7541776895523071
1417,0.7047445178031921
1418,0.8647899031639099
1419,0.8108972907066345
1420,1.0479542016983032
1421,0.8712297081947327
1422,0.9302579760551453
1423,0.7458555102348328
1424,0.7395789623260498
1425,1.023921251296997
1426,0.963168203830719
1427,0.7022029161453247
1428,0.9864869713783264
1429,0.8154722452163696
1430,0.8998807668685913
1431,0.8235730528831482
1432,1.1424643993377686
1433,0.8172448873519897
1434,0.8812939524650574
1435,0.9410493969917297
1436,0.8713365793228149
1437,0.8476657271385193
1438,0.8625182509422302
1439,1.0089861154556274
1440,0.7902906537055969
1441,0.8405960202217102
1442,0.9274441599845886
1443,0.9621545672416687
1444,0.8356514573097229
1445,0.7999433875083923
1446,0.8484706282615662
1447,1.131669044494629
1448,0.9771491885185242
1449,0.6690870523452759
1450,0.9017997980117798
1451,0.8469585180282593
1452,0.8461176156997681
1453,0.8165482878684998
1454,0.9769584536552429
1455,0.9123063087463379
1456,0.8193231225013733
1457,0.6724908351898193
1458,0.9312744140625
1459,0.6334006786346436
1460,0.8238641619682312
1461,0.8304547667503357
1462,0.7203682065010071
1463,0.9114330410957336
1464,0.8248791694641113
1465,0.9097683429718018
1466,0.8139311075210571
1467,0.8083479404449463
1468,0.9636409282684326
1469,1.129698395729065
1470,0.6830722093582153
1471,0.6838561296463013
1472,0.6859785318374634
1473,0.743604302406311
1474,0.835491955280304
1475,0.806204080581665
1476,0.7035545110702515
1477,0.750072181224823
1478,0.9083107113838196
1479,0.9397268891334534
1480,0.8929914236068726
1481,0.6559053063392639
1482,0.7373982071876526
1483,0.7798842787742615
1484,0.8017600178718567
1485,0.7249355912208557
1486,0.6696262955665588
1487,0.5956441760063171
1488,0.7405430674552917
1489,0.8728066086769104
1490,0.797823429107666
1491,0.8364025354385376
1492,0.5709484815597534
1493,0.8128104209899902
1494,0.8496859669685364
1495,0.6903204917907715
1496,0.7870854735374451
1497,0.9084189534187317
1498,0.9470388889312744
1499,0.6801145672798157
1500,0.8753771185874939
1501,0.8925269842147827
1502,0.8811287879943848
1503,0.8236004710197449
1504,0.7679811716079712
1505,0.6546266078948975
1506,0.6321657299995422
1507,0.732920229434967
1508,1.0227227210998535
1509,0.9345628619194031
1510,0.7600998878479004
1511,0.7737100720405579
1512,0.7613567113876343
1513,0.8756158351898193
1514,0.8735002279281616
1515,0.7772853970527649
1516,0.6388759613037109
1517,0.6924006938934326
1518,0.8612193465232849
1519,0.9375882744789124
1520,0.9412498474121094
1521,0.7863610982894897
1522,0.7863600254058838
1523,0.8736746311187744
1524,0.6851028203964233
1525,0.9691421389579773
1526,0.6903977990150452
1527,0.935971736907959
1528,0.7723259925842285
1529,0.7828994989395142
1530,0.7253442406654358
1531,0.8041635155677795
1532,0.708957314491272
1533,0.8457245826721191
1534,0.6730949282646179
1535,0.7866309881210327
1536,1.016814112663269
1537,0.7049525380134583
1538,0.7799823880195618
1539,0.7764635682106018
1540,0.9306411743164062
1541,0.7782502770423889
1542,0.78192138671875
1543,1.159942865371704
1544,0.8027685284614563
1545,0.641899049282074
1546,0.731086790561676
1547,0.7621567249298096
1548,0.8335405588150024
1549,0.9280600547790527
1550,0.8189147114753723
1551,0.6749942898750305
1552,0.7189750671386719
1553,0.9498738646507263
1554,0.796090841293335
1555,0.6982326507568359
1556,0.8151853084564209
1557,1.019819736480713
1558,0.6400724053382874
1559,0.7631994485855103
1560,0.7851889133453369
1561,0.9429986476898193
1562,0.8394036889076233
1563,0.7215189337730408
1564,0.7916922569274902
1565,0.629235565662384
1566,0.7925688028335571
1567,0.7693067193031311
1568,0.8519902229309082
1569,0.7596906423568726
1570,0.7526466250419617
1571,0.7740778923034668
1572,0.728872537612915
1573,0.6888687610626221
1574,0.6905153393745422
1575,0.6501558423042297
1576,0.7275164127349854
1577,0.8345603942871094
1578,0.7915763854980469
1579,0.7363994717597961
1580,0.9922705888748169
1581,0.8058722615242004
1582,0.6600431799888611
1583,0.7299578189849854
1584,0.8686498999595642
1585,0.7894909381866455
1586,0.8780667781829834
1587,0.6949170827865601
1588,0.6676235198974609
1589,0.7658824920654297
1590,0.8127862811088562
1591,0.75005704164505
1592,0.7977161407470703
1593,0.8114405870437622
1594,0.5902738571166992
1595,0.6834310293197632
1596,0.7395028471946716
1597,0.731610894203186
1598,0.775119960308075
1599,0.6360997557640076
1600,0.7917428016662598
1601,0.8525691032409668
1602,0.7410872578620911
1603,0.7316446900367737
1604,0.6468623280525208
1605,0.804516613483429
1606,0.6527952551841736
1607,0.7829210162162781
1608,0.881011962890625
1609,0.8689963817596436
1610,0.6566980481147766
1611,0.8915133476257324
1612,0.6945624351501465
1613,0.7215835452079773
1614,0.7737574577331543
1615,0.7856167554855347
1616,0.8383080363273621
1617,0.6136565208435059
1618,0.6120259761810303
1619,0.7609902024269104
1620,0.7881625890731812
1621,0.7505189776420593
1622,0.9286752343177795
1623,0.7843851447105408
1624,0.8510721325874329
1625,0.7996501922607422
1626,0.689130961894989
1627,0.8858699798583984
1628,0.8813302516937256
1629,0.7736670970916748
1630,0.8255403637886047
1631,0.7996912598609924
1632,0.7757990956306458
1633,0.8194389939308167
1634,0.8143012523651123
1635,0.7036944627761841
1636,0.5111762285232544
1637,0.806992769241333
1638,0.7409518361091614
1639,1.0079842805862427
1640,0.7369580268859863
1641,0.7057853937149048
1642,0.7213873267173767
1643,0.7819305658340454
1644,0.8691684603691101
1645,0.7626000046730042
1646,0.7837826609611511
1647,0.8092096447944641
1648,0.8671413660049438
1649,0.7687429189682007
1650,0.6794935464859009
1651,0.9373458623886108
1652,0.8747331500053406
1653,0.7816603779792786
1654,0.7843480110168457
1655,0.9130188226699829
1656,0.8042755126953125
1657,0.9004298448562622
1658,0.7572242617607117
1659,0.812862753868103
1660,0.8739603161811829
1661,0.7032937407493591
1662,0.8025872707366943
1663,0.7648507952690125
1664,0.5863500833511353
1665,0.9709488153457642
1666,0.7891649007797241
1667,0.7062227129936218
1668,0.61150723695755
1669,0.6024278402328491
1670,0.79339998960495
1671,0.8066455721855164
1672,0.7541019916534424
1673,0.779711127281189
1674,0.8272367715835571
1675,0.8655992746353149
1676,0.9485323429107666
1677,0.8045439720153809
1678,0.7715311646461487
1679,0.9219987988471985
1680,0.6984339356422424
1681,0.7252863049507141
1682,0.8394532203674316
1683,0.6780025959014893
1684,0.9277584552764893
1685,0.8926228284835815
1686,0.8340145349502563
1687,0.6967329382896423
1688,0.6441570520401001
1689,0.6592704057693481
1690,0.6285056471824646
1691,0.8284541964530945
1692,0.6639119982719421
1693,0.6230052709579468
1694,0.7598342299461365
1695,0.888297438621521
1696,0.7823807001113892
1697,0.7918087840080261
1698,0.8134397268295288
1699,0.6905240416526794
1700,0.7731513977050781
1701,0.8860388994216919
1702,0.5588821172714233
1703,0.6625828742980957
1704,0.6241337060928345
1705,0.601718544960022
1706,0.661612868309021
1707,0.7900288105010986
1708,0.7471287250518799
1709,0.5828464031219482
1710,0.7498645186424255
1711,0.8475529551506042
1712,0.64232337474823
1713,0.6186835765838623
1714,0.8092371225357056
1715,0.66217041015625
1716,0.735993504524231
1717,0.5874679088592529
1718,0.6657368540763855
1719,0.715046226978302
1720,0.7706765532493591
1721,0.6706621050834656
1722,0.7018657922744751
1723,0.7462854981422424
1724,0.8337408304214478
1725,0.6914716958999634
1726,0.6764810681343079
1727,0.6822599768638611
1728,0.9058835506439209
1729,0.7206604480743408
1730,0.7721074819564819
1731,0.7159822583198547
1732,0.5889127254486084
1733,0.6986857652664185
1734,0.6690958142280579
1735,0.8341323733329773
1736,0.8103139996528625
1737,0.8560889363288879
1738,0.6876745820045471
1739,0.7500929236412048
1740,0.826892077922821
1741,0.6399741172790527
1742,0.7790284752845764
1743,0.7493433952331543
1744,0.9607146978378296
1745,0.6552467942237854
1746,0.5705873966217041
1747,0.7180843353271484
1748,0.9571871161460876
1749,0.9459726214408875
1750,0.8678144812583923
1751,0.8184400796890259
1752,0.7967073917388916
1753,0.6876198053359985
1754,0.6960417032241821
1755,0.8285777568817139
1756,0.6706576347351074
1757,0.8366310596466064
1758,0.7745623588562012
1759,0.7343245148658752
1760,0.6732850074768066
1761,0.7384803295135498
1762,0.8816437721252441
1763,0.6082436442375183
1764,0.7292658090591431
1765,0.6941763162612915
1766,0.6708449721336365
1767,0.7346241474151611
1768,0.9713947176933289
1769,0.7768887281417847
1770,0.7564181685447693
1771,0.8285010457038879
1772,0.9504086375236511
1773,0.767047643661499
1774,0.8852249383926392
1775,0.8397341966629028
1776,0.6889429688453674
1777,0.6128889322280884
1778,0.7369348406791687
1779,0.9661686420440674
1780,0.6791060566902161
1781,0.7518939971923828
1782,0.9123459458351135
1783,0.8522763848304749
1784,0.7787737846374512
1785,0.6466369032859802
1786,0.5400620102882385
1787,0.7405144572257996
1788,0.7042847275733948
1789,1.187771201133728
1790,0.8510034084320068
1791,0.6884987354278564
1792,0.8573352098464966
1793,0.6605967879295349
1794,0.7154929637908936
1795,0.7435932755470276
1796,0.6816828846931458
1797,0.8071618676185608
1798,0.592717170715332
1799,0.7827772498130798
1800,0.6601536273956299
1801,0.8296653032302856
1802,0.7069486975669861
1803,0.7344411611557007
1804,0.8312828540802002
1805,0.8320453763008118
1806,0.5756068825721741
1807,0.7637527585029602
1808,0.6361173987388611
1809,0.5912342071533203
1810,0.6811987161636353
1811,0.6073915958404541
1812,0.6442299485206604
1813,0.7149154543876648
1814,0.5501683950424194
1815,0.7854867577552795
1816,0.5357210636138916
1817,0.618681013584137
1818,0.609286904335022
1819,0.7566502094268799
1820,0.8163968920707703
1821,0.7354545593261719
1822,0.6857430934906006
1823,0.6165590882301331
1824,0.6351611614227295
1825,0.7535860538482666
1826,0.6314563751220703
1827,0.6209954619407654
1828,0.7264835834503174
1829,0.6708949208259583
1830,0.7226186990737915
1831,0.9023309350013733
1832,0.6095558404922485
1833,0.6065463423728943
1834,0.6455267071723938
1835,0.5813056230545044
1836,0.6247801780700684
1837,0.9350005388259888
1838,0.825916588306427
1839,0.674551248550415
1840,0.7563918828964233
1841,0.634800136089325
1842,0.8044285774230957
1843,0.8257531523704529
1844,0.6589189171791077
1845,0.9496780633926392
1846,0.6654006838798523
1847,0.6457502245903015
1848,0.7065841555595398
1849,0.7309837937355042
1850,0.5906826853752136
1851,0.5250481963157654
1852,0.7708840370178223
1853,0.7560157179832458
1854,0.8830582499504089
1855,0.6907056570053101
1856,0.6306734681129456
1857,0.667930543422699
1858,0.8147329688072205
1859,0.7176300883293152
1860,0.7110704183578491
1861,0.7584645748138428
1862,0.6906561255455017
1863,0.8178677558898926
1864,0.8702619075775146
1865,0.6744331121444702
1866,0.9373552203178406
1867,0.7636063098907471
1868,0.7047910094261169
1869,0.656994640827179
1870,0.8309177160263062
1871,0.8996379971504211
1872,0.7082272171974182
1873,0.7850279808044434
1874,0.7497590780258179
1875,0.7497714161872864
1876,0.8865205645561218
1877,0.7740828990936279
1878,0.8091362118721008
1879,0.7019569873809814
1880,0.6990667581558228
1881,0.7393893599510193
1882,0.6567721366882324
1883,0.7393338680267334
1884,0.6743131875991821
1885,0.814705491065979
1886,0.6695994734764099
1887,0.582411527633667
1888,0.8435187339782715
1889,0.8671264052391052
1890,0.9257662892341614
1891,0.8302326202392578
1892,0.9998406767845154
1893,0.788957417011261
1894,0.6396093964576721
1895,0.84598708152771
1896,0.7052531242370605
1897,0.7464991211891174
1898,0.6784073710441589
1899,0.9378560781478882
1900,0.6392762064933777
1901,0.741527795791626
1902,0.689116358757019
1903,0.7767025828361511
1904,0.6743550896644592
1905,0.6345264911651611
1906,0.7606392502784729
1907,0.6322739124298096
1908,0.6956300139427185
1909,0.600570797920227
1910,0.5978806018829346
1911,0.5226407051086426
1912,0.5497867465019226
1913,0.6344506740570068
1914,0.8420849442481995
1915,0.7236195206642151
1916,0.5276504755020142
1917,0.6778705716133118
1918,0.6056303381919861
1919,0.683368444442749
1920,0.5326234698295593
1921,0.6093617677688599
1922,0.6077243089675903
1923,0.6868967413902283
1924,0.7893929481506348
1925,0.6891484260559082
1926,0.7366580367088318
1927,0.7469902038574219
1928,0.5988301634788513
1929,0.7490936517715454
1930,0.7385245561599731
1931,0.6705722808837891
1932,0.6157142519950867
1933,0.8210748434066772
1934,0.7458265423774719
1935,0.6516605615615845
1936,0.7751249670982361
1937,0.6365383267402649
1938,0.8480527997016907
1939,0.6015179753303528
1940,0.8392634391784668
1941,0.6646850109100342
1942,0.8690008521080017
1943,0.6564854979515076
1944,0.677140474319458
1945,0.8545016646385193
1946,0.9882595539093018
1947,0.6556342840194702
1948,0.7307948470115662
1949,0.6556458473205566
1950,0.7914548516273499
1951,0.8834448456764221
1952,0.665079653263092
1953,0.6588456630706787
1954,0.8238966464996338
1955,0.8797778487205505
1956,0.7863535284996033
1957,0.8287532329559326
1958,0.714009165763855
1959,0.844890296459198
1960,0.6279168725013733
1961,0.7772367596626282
1962,0.6928190588951111
1963,0.5963369011878967
1964,0.6083703637123108
1965,0.7917651534080505
1966,0.690081000328064
1967,0.6112828254699707
1968,0.8475361466407776
1969,0.7306542992591858
1970,0.743966281414032
1971,0.530758798122406
1972,0.6592996120452881
1973,0.7216470837593079
1974,0.7042048573493958
1975,0.7607412934303284
1976,0.7735443115234375
1977,0.6397778987884521
1978,0.7555484175682068
1979,0.8679539561271667
1980,0.9909236431121826
1981,0.7830175757408142
1982,0.7718164324760437
1983,0.5755096673965454
1984,0.7771301865577698
1985,0.8818185329437256
1986,0.7150710821151733
1987,0.5709254145622253
1988,0.8560975790023804
1989,0.7575236558914185
1990,0.7455856204032898
1991,0.800067126750946
1992,0.6321105360984802
1993,0.5883333683013916
1994,0.71235191822052
1995,0.7175439596176147
1996,0.6836156249046326
1997,0.5658548474311829
1998,0.6840948462486267
1999,0.6796005368232727
2000,0.6766514778137207
2001,0.5490199327468872
2002,0.6361331343650818
2003,0.5971378087997437
2004,0.745758056640625
2005,0.7073408365249634
2006,0.7986994981765747
2007,0.9059450030326843
2008,0.5525568127632141
2009,0.7780967950820923
2010,0.6301195621490479
2011,0.7924235463142395
2012,0.666134238243103
2013,0.7415575385093689
2014,0.8807635307312012
2015,0.7481942772865295
2016,0.48673781752586365
2017,0.6447561383247375
2018,0.6865658760070801
2019,0.4759941101074219
2020,0.5752659440040588
2021,0.6943604946136475
2022,0.658820390701294
2023,0.8149925470352173
2024,0.5512954592704773
2025,0.48412445187568665
2026,0.6113813519477844
2027,0.8220968842506409
2028,0.7088403105735779
2029,0.6842195987701416
2030,0.623940646648407
2031,0.5152568221092224
2032,0.7540913224220276
2033,0.5867817997932434
2034,0.609498143196106
2035,0.6242092251777649
2036,0.771834135055542
2037,0.7144555449485779
2038,0.8394358158111572
2039,0.7044994235038757
2040,0.6572185754776001
2041,0.6058109998703003
2042,0.5729173421859741
2043,0.6902645826339722
2044,0.6576173901557922
2045,0.7733500003814697
2046,0.6388384699821472
2047,0.7003408670425415
2048,0.5091354846954346
2049,0.5960171818733215
2050,0.5945098400115967
2051,0.5743827819824219
2052,0.7003437876701355
2053,0.6250401139259338
2054,0.652373194694519
2055,0.6310439109802246
2056,0.6667852997779846
2057,0.647220253944397
2058,0.7140951752662659
2059,0.6046046018600464
2060,0.8178206086158752
2061,0.7923796772956848
2062,0.5720847249031067
2063,0.7983518838882446
2064,0.6979212760925293
2065,0.8322093486785889
2066,0.6020540595054626
2067,0.710355281829834
2068,0.5589439272880554
2069,0.7193868160247803
2070,0.6154931783676147
2071,0.6121084094047546
2072,0.7220419049263
2073,0.7616645693778992
2074,0.7118072509765625
2075,0.6253867745399475
2076,0.5660836696624756
2077,0.5585495233535767
2078,0.6876756548881531
2079,0.6995075345039368
2080,0.7758662700653076
2081,0.6167244911193848
2082,0.7754625082015991
2083,0.6945966482162476
2084,0.610526978969574
2085,0.6665005683898926
2086,0.8427364230155945
2087,0.5102823972702026
2088,0.4925118684768677
2089,0.7586231231689453
2090,0.804654598236084
2091,0.5638978481292725
2092,0.6830791234970093
2093,0.6681944131851196
2094,0.6920958757400513
2095,0.7779069542884827
2096,0.7320781946182251
2097,0.6911895871162415
2098,0.8051247596740723
2099,0.7846838235855103
2100,0.6113078594207764
2101,0.6013134717941284
2102,0.5951814651489258
2103,0.6973243951797485
2104,0.9213647246360779
2105,0.7266560196876526
2106,0.6768726110458374
2107,0.6403190493583679
2108,0.5591561198234558
2109,0.8420633673667908
2110,0.8949043154716492
2111,0.5036157369613647
2112,0.7258583307266235
2113,0.6737194061279297
2114,0.567136287689209
2115,0.766132652759552
2116,0.6020504832267761
2117,0.6678962111473083
2118,0.6019836068153381
2119,0.5501016974449158
2120,0.748583197593689
2121,0.569561779499054
2122,0.8159343004226685
2123,0.7744028568267822
2124,0.6467764377593994
2125,0.9282572269439697
2126,0.5855257511138916
2127,0.6950228214263916
2128,0.4447374641895294
2129,0.685127854347229
2130,0.5629070401191711
2131,0.6443389654159546
2132,0.7119011878967285
2133,0.5825614929199219
2134,0.4427379369735718
2135,0.5003747344017029
2136,0.5406567454338074
2137,0.6883458495140076
2138,0.6314723491668701
2139,0.5377897620201111
2140,0.6407800912857056
2141,0.5482519268989563
2142,0.6926702260971069
2143,0.6005826592445374
2144,0.5821716785430908
2145,0.7474228143692017
2146,0.6755653619766235
2147,0.6995835304260254
2148,0.6295421719551086
2149,0.6705191731452942
2150,0.7649948000907898
2151,0.6589557528495789
2152,0.6207700967788696
2153,0.7020301818847656
2154,0.49535027146339417
2155,0.5710399746894836
2156,0.5018634796142578
2157,0.7276698350906372
2158,0.571465015411377
2159,0.6933798789978027
2160,0.578603208065033
2161,0.7072552442550659
2162,0.6587483882904053
2163,0.5385355949401855
2164,0.6982239484786987
2165,0.605866551399231
2166,0.620302140712738
2167,0.5687556266784668
2168,0.830217182636261
2169,0.6366441249847412
2170,0.655885636806488
2171,0.6912623643875122
2172,0.5872471928596497
2173,0.6253612637519836
2174,0.651242733001709
2175,0.6198597550392151
2176,0.4684102535247803
2177,0.5539844036102295
2178,0.647397518157959
2179,0.6091323494911194
2180,0.6823986172676086
2181,0.7020022869110107
2182,0.905235767364502
2183,0.7408074736595154
2184,0.7625952959060669
2185,0.7405998110771179
2186,0.8080394864082336
2187,0.6875994205474854
2188,0.5913991928100586
2189,0.5656908750534058
2190,0.7160353064537048
2191,0.6047661304473877
2192,0.5823075771331787
2193,0.788596510887146
2194,0.9670259952545166
2195,0.6495295166969299
2196,0.7299277782440186
2197,0.6058276295661926
2198,0.8149380683898926
2199,0.7246361374855042
2200,0.8724340200424194
2201,0.7052088379859924
2202,0.7356922030448914
2203,0.8666275143623352
2204,0.7063108682632446
2205,0.602743923664093
2206,0.6246135830879211
2207,0.7775759696960449
2208,0.625474750995636
2209,0.6620804667472839
2210,0.7047497034072876
2211,0.8417102694511414
2212,0.7592384219169617
2213,0.6525773406028748
2214,0.7321099042892456
2215,0.7304254174232483
2216,0.663063645362854
2217,0.6034399271011353
2218,0.6822529435157776
2219,0.6277757883071899
2220,0.8923764824867249
2221,0.5308923125267029
2222,0.6292323470115662
2223,0.5761056542396545
2224,0.7186152935028076
2225,0.7306700348854065
2226,0.5972113013267517
2227,0.7412021160125732
2228,0.60465008020401
2229,0.5172888040542603
2230,0.60280442237854
2231,0.7494442462921143
2232,0.6434780955314636
2233,0.7120279669761658
2234,0.7850744724273682
2235,0.5353967547416687
2236,0.7064911127090454
2237,0.8350468277931213
2238,0.7169520854949951
2239,0.7033112049102783
